1000    avg = 67481.5   max = 171264
        4096    91.8%   (22.2%)
        8192    69.6%   (67.3%)
        16384   2.3%    (2.3%)
912000  avg = 129128    max = 290348
        256     100%    (0.2%)
        512     99.8%   (0.7%)
        1024    99.1%   (1.9%)
        2048    97.2%   (5.1%)
        4096    92.1%   (22.1%)
        8192    70%     (66.1%)
        16384   3.9%    (3.9%)
913000  avg = 130784    max = 322948
        64      100%    (0.1%)
        256     99.9%   (0.2%)
        512     99.7%   (0.8%)
        1024    98.9%   (2%)
        2048    96.9%   (4.1%)
        4096    92.8%   (20.5%)
        8192    72.3%   (69%)
        16384   3.3%    (3.3%)
914000  avg = 126121    max = 290404
        32      100%    (0.1%)
        256     99.9%   (0.4%)
        512     99.5%   (0.7%)
        1024    98.8%   (2.6%)
        2048    96.2%   (5.5%)
        4096    90.7%   (21.7%)
        8192    69%     (66.6%)
        16384   2.4%    (2.4%)
915000  avg = 125428    max = 305620
        256     100%    (0.3%)
        512     99.7%   (1.2%)
        1024    98.5%   (3.9%)
        2048    94.6%   (6.1%)
        4096    88.5%   (20%)
        8192    68.5%   (65.2%)
        16384   3.3%    (3.3%)
916000  avg = 129277    max = 286976
        256     100%    (0.3%)
        512     99.7%   (0.6%)
        1024    99.1%   (2.6%)
        2048    96.5%   (5.2%)
        4096    91.3%   (19.1%)
        8192    72.2%   (69.7%)
        16384   2.5%    (2.5%)
917000  avg = 128724    max = 293868
        256     100%    (0.1%)
        512     99.9%   (1.2%)
        1024    98.7%   (2.5%)
        2048    96.2%   (4.4%)
        4096    91.8%   (20.9%)
        8192    70.9%   (68.2%)
        16384   2.7%    (2.7%)
918000  avg = 128580    max = 290304
        256     100%    (0.1%)
        512     99.9%   (0.3%)
        1024    99.6%   (2.7%)
        2048    96.9%   (5.2%)
        4096    91.7%   (20.9%)
        8192    70.8%   (68.5%)
        16384   2.3%    (2.3%)
919000  avg = 131017    max = 341068
        256     100%    (0.2%)
        512     99.8%   (0.6%)
        1024    99.2%   (2.1%)
        2048    97.1%   (4.6%)
        4096    92.5%   (20.5%)
        8192    72%     (68.9%)
        16384   3.1%    (3.1%)
920000  avg = 129490    max = 292668
        256     100%    (0.1%)
        512     99.9%   (0.6%)
        1024    99.3%   (2.4%)
        2048    96.9%   (5.2%)
        4096    91.7%   (20.3%)
        8192    71.4%   (69%)
        16384   2.4%    (2.4%)
921000  avg = 132578    max = 290492
        64      100%    (0.1%)
        512     99.9%   (0.3%)
        1024    99.6%   (2.7%)
        2048    96.9%   (3.1%)
        4096    93.8%   (21.6%)
        8192    72.2%   (68.2%)
        16384   4%      (4%)
922000  avg = 126074    max = 287936
        512     100%    (1.1%)
        1024    98.9%   (3%)
        2048    95.9%   (6.1%)
        4096    89.8%   (21.3%)
        8192    68.5%   (66.4%)
        16384   2.1%    (2.1%)
923000  avg = 129621    max = 338948
        256     100%    (0.1%)
        512     99.9%   (0.6%)
        1024    99.3%   (2.5%)
        2048    96.8%   (4.7%)
        4096    92.1%   (19.3%)
        8192    72.8%   (70%)
        16384   2.8%    (2.8%)
924000  avg = 130542    max = 318732
        128     100%    (0.1%)
        256     99.9%   (0.1%)
        512     99.8%   (1%)
        1024    98.8%   (2.4%)
        2048    96.4%   (5.2%)
        4096    91.2%   (18.6%)
        8192    72.6%   (70%)
        16384   2.6%    (2.6%)
925000  avg = 126625    max = 306676
        512     100%    (0.9%)
        1024    99.1%   (2.8%)
        2048    96.3%   (5%)
        4096    91.3%   (21.8%)
        8192    69.5%   (67.2%)
        16384   2.3%    (2.3%)
926000  avg = 128254    max = 290112
        512     100%    (1%)
        1024    99%     (3.5%)
        2048    95.5%   (4.7%)
        4096    90.8%   (19%)
        8192    71.8%   (69.5%)
        16384   2.3%    (2.3%)
927000  avg = 129563    max = 290332
        256     100%    (0.2%)
        512     99.8%   (0.7%)
        1024    99.1%   (3.3%)
        2048    95.8%   (5.2%)
        4096    90.6%   (17.1%)
        8192    73.5%   (71.4%)
        16384   2.1%    (2.1%)
928000  avg = 129916    max = 321248
        128     100%    (0.1%)
        256     99.9%   (0.1%)
        512     99.8%   (0.7%)
        1024    99.1%   (2.1%)
        2048    97%     (5.2%)
        4096    91.8%   (22.5%)
        8192    69.3%   (65.5%)
        16384   3.8%    (3.8%)
929000  avg = 129238    max = 333568
        64      100%    (0.1%)
        256     99.9%   (0.2%)
        512     99.7%   (0.7%)
        1024    99%     (2.1%)
        2048    96.9%   (5%)
        4096    91.9%   (20.3%)
        8192    71.6%   (68.6%)
        16384   3%      (3%)
930000  avg = 127582    max = 323076
        128     100%    (0.1%)
        512     99.9%   (0.7%)
        1024    99.2%   (3.8%)
        2048    95.4%   (4.8%)
        4096    90.6%   (19.6%)
        8192    71%     (68.5%)
        16384   2.5%    (2.5%)
931000  avg = 128170    max = 288724
        128     100%    (0.1%)
        256     99.9%   (0.1%)
        512     99.8%   (1.3%)
        1024    98.5%   (2.5%)
        2048    96%     (5.2%)
        4096    90.8%   (20.1%)
        8192    70.7%   (67.7%)
        16384   3%      (3%)
932000  avg = 129366    max = 290108
        256     100%    (0.1%)
        512     99.9%   (1.1%)
        1024    98.8%   (1.5%)
        2048    97.3%   (5.1%)
        4096    92.2%   (20.5%)
        8192    71.7%   (68.8%)
        16384   2.9%    (2.9%)
933000  avg = 127803    max = 285904
        512     100%    (1.1%)
        1024    98.9%   (2.4%)
        2048    96.5%   (5.5%)
        4096    91%     (21.2%)
        8192    69.8%   (67.3%)
        16384   2.5%    (2.5%)
934000  avg = 129260    max = 290256
        256     100%    (0.1%)
        512     99.9%   (0.7%)
        1024    99.2%   (2.5%)
        2048    96.7%   (3.4%)
        4096    93.3%   (22.3%)
        8192    71%     (68.1%)
        16384   2.9%    (2.9%)
935000  avg = 126695    max = 299964
        256     100%    (0.1%)
        512     99.9%   (0.5%)
        1024    99.4%   (3.6%)
        2048    95.8%   (4.7%)
        4096    91.1%   (21.7%)
        8192    69.4%   (67.1%)
        16384   2.3%    (2.3%)
936000  avg = 128358    max = 333700
        512     100%    (0.9%)
        1024    99.1%   (2.9%)
        2048    96.2%   (5.7%)
        4096    90.5%   (20.6%)
        8192    69.9%   (66.6%)
        16384   3.3%    (3.3%)
937000  avg = 129315    max = 287164
        512     100%    (0.7%)
        1024    99.3%   (2%)
        2048    97.3%   (3.9%)
        4096    93.4%   (23.1%)
        8192    70.3%   (67.6%)
        16384   2.7%    (2.7%)
938000  avg = 127863    max = 290548
        256     100%    (0.1%)
        512     99.9%   (1%)
        1024    98.9%   (2.7%)
        2048    96.2%   (6.1%)
        4096    90.1%   (21.5%)
        8192    68.6%   (65.2%)
        16384   3.4%    (3.4%)
939000  avg = 126331    max = 289248
        256     100%    (0.2%)
        512     99.8%   (0.7%)
        1024    99.1%   (2.7%)
        2048    96.4%   (4.7%)
        4096    91.7%   (22.6%)
        8192    69.1%   (66.9%)
        16384   2.2%    (2.2%)
940000  avg = 129750    max = 320968
        256     100%    (0.1%)
        512     99.9%   (0.7%)
        1024    99.2%   (2.1%)
        2048    97.1%   (4.3%)
        4096    92.8%   (22.1%)
        8192    70.7%   (68.3%)
        16384   2.4%    (2.4%)
941000  avg = 126554    max = 290460
        256     100%    (0.1%)
        512     99.9%   (0.8%)
        1024    99.1%   (2.5%)
        2048    96.6%   (4.4%)
        4096    92.2%   (21.8%)
        8192    70.4%   (69.2%)
        16384   1.2%    (1.2%)
942000  avg = 131997    max = 290324
        64      100%    (0.2%)
        256     99.8%   (0.2%)
        512     99.6%   (0.2%)
        1024    99.4%   (2.5%)
        2048    96.9%   (4%)
        4096    92.9%   (20%)
        8192    72.9%   (69.6%)
        16384   3.3%    (3.3%)
943000  avg = 129579    max = 330200
        64      100%    (0.1%)
        256     99.9%   (0.1%)
        512     99.8%   (1%)
        1024    98.8%   (2.9%)
        2048    95.9%   (4.7%)
        4096    91.2%   (20.6%)
        8192    70.6%   (66.5%)
        16384   4.1%    (4.1%)
944000  avg = 128473    max = 290484
        64      100%    (0.1%)
        512     99.9%   (0.9%)
        1024    99%     (3.5%)
        2048    95.5%   (5.3%)
        4096    90.2%   (19.8%)
        8192    70.4%   (67.8%)
        16384   2.6%    (2.6%)
945000  avg = 127787    max = 308360
        256     100%    (0.2%)
        512     99.8%   (0.7%)
        1024    99.1%   (2.7%)
        2048    96.4%   (4.6%)
        4096    91.8%   (23.1%)
        8192    68.7%   (66.5%)
        16384   2.2%    (2.2%)
946000  avg = 128466    max = 301940
        256     100%    (0.1%)
        512     99.9%   (1%)
        1024    98.9%   (3.1%)
        2048    95.8%   (5%)
        4096    90.8%   (19.2%)
        8192    71.6%   (68.7%)
        16384   2.9%    (2.9%)
947000  avg = 128796    max = 320396
        512     100%    (0.8%)
        1024    99.2%   (2.9%)
        2048    96.3%   (5.8%)
        4096    90.5%   (18.8%)
        8192    71.7%   (69%)
        16384   2.7%    (2.7%)
948000  avg = 127384    max = 337840
        256     100%    (0.1%)
        512     99.9%   (1.3%)
        1024    98.6%   (2.3%)
        2048    96.3%   (5.7%)
        4096    90.6%   (20.5%)
        8192    70.1%   (67.6%)
        16384   2.5%    (2.5%)
949000  avg = 127940    max = 310156
        256     100%    (0.3%)
        512     99.7%   (1%)
        1024    98.7%   (2.8%)
        2048    95.9%   (4%)
        4096    91.9%   (22.3%)
        8192    69.6%   (67%)
        16384   2.6%    (2.6%)
950000  avg = 128556    max = 322012
        256     100%    (0.2%)
        512     99.8%   (0.7%)
        1024    99.1%   (3%)
        2048    96.1%   (4.3%)
        4096    91.8%   (21.6%)
        8192    70.2%   (67%)
        16384   3.2%    (3.2%)
951000  avg = 129511    max = 289508
        512     100%    (0.9%)
        1024    99.1%   (2.6%)
        2048    96.5%   (5.4%)
        4096    91.1%   (19.9%)
        8192    71.2%   (68.5%)
        16384   2.7%    (2.7%)
952000  avg = 127176    max = 313452
        256     100%    (0.2%)
        512     99.8%   (1.1%)
        1024    98.7%   (3.3%)
        2048    95.4%   (4.4%)
        4096    91%     (21.4%)
        8192    69.6%   (66.9%)
        16384   2.7%    (2.7%)
953000  avg = 127489    max = 304440
        256     100%    (0.2%)
        512     99.8%   (0.5%)
        1024    99.3%   (2.2%)
        2048    97.1%   (5.2%)
        4096    91.9%   (23.5%)
        8192    68.4%   (65.3%)
        16384   3.1%    (3.1%)
954000  avg = 127911    max = 290200
        512     100%    (0.7%)
        1024    99.3%   (1.6%)
        2048    97.7%   (4.4%)
        4096    93.3%   (22.8%)
        8192    70.5%   (68.5%)
        16384   2%      (2%)
955000  avg = 126731    max = 309856
        128     100%    (0.1%)
        256     99.9%   (0.1%)
        512     99.8%   (1.1%)
        1024    98.7%   (2.8%)
        2048    95.9%   (5.2%)
        4096    90.7%   (20.4%)
        8192    70.3%   (67.9%)
        16384   2.4%    (2.4%)
956000  avg = 126048    max = 310500
        512     100%    (0.7%)
        1024    99.3%   (2.7%)
        2048    96.6%   (4.2%)
        4096    92.4%   (24.2%)
        8192    68.2%   (65.4%)
        16384   2.8%    (2.8%)
957000  avg = 128438    max = 329952
        256     100%    (0.2%)
        512     99.8%   (0.9%)
        1024    98.9%   (3%)
        2048    95.9%   (5%)
        4096    90.9%   (20.1%)
        8192    70.8%   (67.1%)
        16384   3.7%    (3.7%)
958000  avg = 129344    max = 313804
        32      100%    (0.1%)
        512     99.9%   (0.6%)
        1024    99.3%   (2.5%)
        2048    96.8%   (4.8%)
        4096    92%     (20.8%)
        8192    71.2%   (67.7%)
        16384   3.5%    (3.5%)
959000  avg = 127072    max = 291424
        256     100%    (0.4%)
        512     99.6%   (0.7%)
        1024    98.9%   (3.6%)
        2048    95.3%   (5.1%)
        4096    90.2%   (20.5%)
        8192    69.7%   (66.6%)
        16384   3.1%    (3.1%)
960000  avg = 127798    max = 320872
        256     100%    (0.2%)
        512     99.8%   (1%)
        1024    98.8%   (2.5%)
        2048    96.3%   (5.4%)
        4096    90.9%   (21.2%)
        8192    69.7%   (67.5%)
        16384   2.2%    (2.2%)
961000  avg = 127091    max = 287164
        512     100%    (1.5%)
        1024    98.5%   (2.5%)
        2048    96%     (5.4%)
        4096    90.6%   (20.1%)
        8192    70.5%   (68.7%)
        16384   1.8%    (1.8%)
962000  avg = 127280    max = 309560
        256     100%    (0.3%)
        512     99.7%   (0.5%)
        1024    99.2%   (3.7%)
        2048    95.5%   (4.5%)
        4096    91%     (20.4%)
        8192    70.6%   (67.8%)
        16384   2.8%    (2.8%)
963000  avg = 132080    max = 342476
        32      100%    (0.1%)
        64      99.9%   (0.1%)
        512     99.8%   (0.7%)
        1024    99.1%   (2%)
        2048    97.1%   (3.9%)
        4096    93.2%   (21%)
        8192    72.2%   (68.5%)
        16384   3.7%    (3.7%)
964000  avg = 129284    max = 315552
        512     100%    (0.4%)
        1024    99.6%   (2.8%)
        2048    96.8%   (4.6%)
        4096    92.2%   (20.4%)
        8192    71.8%   (70%)
        16384   1.8%    (1.8%)
965000  avg = 130871    max = 315088
        512     100%    (0.7%)
        1024    99.3%   (2.8%)
        2048    96.5%   (4.4%)
        4096    92.1%   (19%)
        8192    73.1%   (69.5%)
        16384   3.6%    (3.6%)
966000  avg = 129224    max = 290296
        256     100%    (0.3%)
        512     99.7%   (0.7%)
        1024    99%     (2%)
        2048    97%     (4.6%)
        4096    92.4%   (20.2%)
        8192    72.2%   (69.8%)
        16384   2.4%    (2.4%)
967000  avg = 130097    max = 291400
        512     100%    (0.6%)
        1024    99.4%   (2%)
        2048    97.4%   (5.5%)
        4096    91.9%   (21.3%)
        8192    70.6%   (67.1%)
        16384   3.5%    (3.5%)
968000  avg = 127971    max = 302396
        256     100%    (0.2%)
        512     99.8%   (1.2%)
        1024    98.6%   (1.8%)
        2048    96.8%   (5.9%)
        4096    90.9%   (20.3%)
        8192    70.6%   (68.2%)
        16384   2.4%    (2.4%)
969000  avg = 128749    max = 304196
        512     100%    (0.8%)
        1024    99.2%   (2.8%)
        2048    96.4%   (4.7%)
        4096    91.7%   (21.7%)
        8192    70%     (66.8%)
        16384   3.2%    (3.2%)
970000  avg = 130950    max = 314060
        128     100%    (0.1%)
        256     99.9%   (0.1%)
        512     99.8%   (0.3%)
        1024    99.5%   (2.3%)
        2048    97.2%   (4.1%)
        4096    93.1%   (20.8%)
        8192    72.3%   (69.4%)
        16384   2.9%    (2.9%)
971000  avg = 129259    max = 312488
        512     100%    (0.8%)
        1024    99.2%   (2.8%)
        2048    96.4%   (5.3%)
        4096    91.1%   (20.8%)
        8192    70.3%   (67.4%)
        16384   2.9%    (2.9%)
972000  avg = 128693    max = 323744
        64      100%    (0.1%)
        128     99.9%   (0.1%)
        512     99.8%   (1.6%)
        1024    98.2%   (1.7%)
        2048    96.5%   (5.6%)
        4096    90.9%   (20.2%)
        8192    70.7%   (68.5%)
        16384   2.2%    (2.2%)
973000  avg = 131984    max = 295340
        256     100%    (0.2%)
        512     99.8%   (0.7%)
        1024    99.1%   (2.8%)
        2048    96.3%   (4.9%)
        4096    91.4%   (18.4%)
        8192    73%     (68.8%)
        16384   4.2%    (4.2%)
